stableInternalID,nativeOrder,visibleGameLabelOrIndex,view,selectionStatus,selectedFrameID,confidence,candidateCount,reviewReason,missingViewReason,topWarnings
CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,5,Hooded,RIGHT_3Q,missingViewNoSelection,,0,1,No exact view candidate exists. Ambiguous or menu-only frames are not promoted to this view.,no_exact_candidate_for_requested_view,manual_review_required_before_selection|menu_context_only|lighting_not_measured|head_size_not_measured
CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,5,Hooded,RIGHT_PROFILE,missingViewNoSelection,,0,1,No exact view candidate exists. Ambiguous or menu-only frames are not promoted to this view.,no_exact_candidate_for_requested_view,manual_review_required_before_selection|menu_context_only|lighting_not_measured|head_size_not_measured
CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,5,Hooded,REAR,missingViewNoSelection,,0,1,No exact view candidate exists. Ambiguous or menu-only frames are not promoted to this view.,no_exact_candidate_for_requested_view,manual_review_required_before_selection|menu_context_only|lighting_not_measured|head_size_not_measured
CF27_XBOXUNKNOWN_RTG_HEAD_001,1,Face 1,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_001-front,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_001,1,Face 1,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_001-left_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_001,1,Face 1,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_001-left_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_001,1,Face 1,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_001-right_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_001,1,Face 1,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_001-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_001,1,Face 1,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_001-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_002,2,Face 2,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_002-front,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_002,2,Face 2,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_002-left_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_002,2,Face 2,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_002-left_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_002,2,Face 2,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_002-right_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_002,2,Face 2,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_002-right_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_002,2,Face 2,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_002-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_003,3,Face 3,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_003-front,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_003,3,Face 3,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_003-left_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_003,3,Face 3,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_003-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_003,3,Face 3,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_003-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_003,3,Face 3,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_003-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_003,3,Face 3,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_003-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_004,4,Face 4,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_004-front,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_004,4,Face 4,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_004-left_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_004,4,Face 4,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_004-left_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_004,4,Face 4,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_004-right_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_004,4,Face 4,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_004-right_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_004,4,Face 4,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_004-rear,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_005,5,Face 5,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_005-front,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_005,5,Face 5,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_005-left_3q,0.74,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_005,5,Face 5,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_005-left_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_005,5,Face 5,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_005-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_005,5,Face 5,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_005-right_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_005,5,Face 5,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_005-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_006,6,Face 6,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_006-front,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_006,6,Face 6,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_006-left_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_006,6,Face 6,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_006-left_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_006,6,Face 6,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_006-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_006,6,Face 6,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_006-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_006,6,Face 6,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_006-rear,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_007,7,Face 7,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_007-front,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_007,7,Face 7,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_007-left_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_007,7,Face 7,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_007-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_007,7,Face 7,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_007-right_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_007,7,Face 7,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_007-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_007,7,Face 7,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_007-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_008,8,Face 8,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_008-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_008,8,Face 8,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_008-left_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_008,8,Face 8,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_008-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_008,8,Face 8,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_008-right_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_008,8,Face 8,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_008-right_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_008,8,Face 8,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_008-rear,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_009,9,Face 9,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_009-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_009,9,Face 9,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_009-left_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_009,9,Face 9,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_009-left_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_009,9,Face 9,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_009-right_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_009,9,Face 9,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_009-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_009,9,Face 9,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_009-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_010,10,Face 10,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_010-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_010,10,Face 10,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_010-left_3q,0.74,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_010,10,Face 10,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_010-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_010,10,Face 10,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_010-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_010,10,Face 10,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_010-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_010,10,Face 10,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_010-rear,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_011,11,Face 11,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_011-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_011,11,Face 11,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_011-left_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_011,11,Face 11,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_011-left_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_011,11,Face 11,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_011-right_3q,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_011,11,Face 11,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_011-right_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_011,11,Face 11,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_011-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_012,12,Face 12,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_012-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_012,12,Face 12,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_012-left_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_012,12,Face 12,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_012-left_profile,0.74,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_012,12,Face 12,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_012-right_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_012,12,Face 12,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_012-right_profile,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_012,12,Face 12,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_012-rear,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_013,13,Face 13,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_013-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_013,13,Face 13,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_013-left_3q,0.75,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_013,13,Face 13,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_013-left_profile,0.77,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_013,13,Face 13,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_013-right_3q,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_013,13,Face 13,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_013-right_profile,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_013,13,Face 13,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_013-rear,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_014,14,Face 14,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_014-front,0.71,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_014,14,Face 14,LEFT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_014-left_3q,0.69,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_014,14,Face 14,LEFT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_014-left_profile,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_014,14,Face 14,RIGHT_3Q,autoSelected,frame-cf27_xboxunknown_rtg_head_014-right_3q,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_014,14,Face 14,RIGHT_PROFILE,autoSelected,frame-cf27_xboxunknown_rtg_head_014-right_profile,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_014,14,Face 14,REAR,autoSelected,frame-cf27_xboxunknown_rtg_head_014-rear,0.7,2,Automated best-frame selection requires human review before verification or publication.,,overlay_obstruction_risk|frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
CF27_XBOXUNKNOWN_RTG_HEAD_015,15,Face 15,FRONT,autoSelected,frame-cf27_xboxunknown_rtg_head_015-front,0.76,2,Automated best-frame selection requires human review before verification or publication.,,frame_level_overlay_detection_not_implemented|lighting_not_measured|head_size_not_measured|manual_review_required_before_selection|menu_context_only
